sentence,entities,character_entities
Brienne wondered whether Willow might be more than she appeared.,"['Brienne', 'Willow']",['Brienne']
"The girl was too young and too plain to be Sansa Stark, but she was of the right age to be the younger sister, and even Lady Catelyn had said that Arya lacked her sister’s beauty.","['Sansa Stark', 'Lady Catelyn', 'Arya']","['Sansa', 'Arya']"
"Arya Stark’s hair was brown, she recalled, but Brienne was not sure of the color of her eyes.","['Arya Stark’s', 'Brienne']",['Brienne']
"The boys helped Podrick Payne unpack the donkey and carried in the salt cod, mutton, vegetables, nuts, and wheels of cheese, whilst Septon Meribald repaired to the kitchens to take charge of the porridge.","['Podrick Payne', 'Septon Meribald']",['Podrick']
"When Brienne sat down next to him, he nodded at the far end of the room.",['Brienne'],['Brienne']
"“This is the inn where Sandor Clegane killed three of his brother’s men,” she reminded him.

","['Sandor Clegane', 'three']",['The Hound']
"I am not Renly Baratheon, I confess it, but I have the virtue of being still amongst the living.",['Renly Baratheon'],['Renly']
"“They are lips,” said Brienne.",['Brienne'],['Brienne']
"Brienne got up and walked away from him.

",['Brienne'],['Brienne']
Brienne was not the only one to notice.,['Brienne'],['Brienne']
"Brienne contented herself with fish and bread and carrots, whilst Septon Meribald fed two morsels to Dog for every one he ate himself.","['Brienne', 'Septon Meribald', 'two']",['Brienne']
"When Podrick got up to follow her outside, she told him to sit back down and eat.",['Podrick'],['Podrick']
Brienne covered the food with a fold of her cloak.,['Brienne'],['Brienne']
"Gendry was at his forge, bare-chested beneath his leather apron.",['Gendry'],['Gendry']
"He has Renly’s eyes and Renly’s hair, but not his build.",['Renly'],['Renly']
"not like his brother Robert, whose strength was fabled.

",['Robert'],['Robert']
It was not until he stopped to wipe his brow that Gendry saw her standing there.,['Gendry'],['Gendry']
Brienne asked.,['Brienne'],['Brienne']
"Stannis told it true, that day he met with Renly.","['that day', 'Renly']",['Renly']
Joffrey and Tommen were never Robert’s sons.,"['Joffrey', 'Tommen', 'Robert']","['Joffrey', 'Tommen', 'Robert']"
"“Listen to me,” Brienne began.",['Brienne'],['Brienne']
"“Someone is coming.”

“Friends,” said Gendry, unconcerned.

","['Friends', 'Gendry']",['Gendry']
"Brienne moved to the door of the smithy to peer out through the rain.

",['Brienne'],['Brienne']
"I may not want to meet them, Brienne thought, as the first riders came splashing through the puddles into the yard.","['Brienne', 'first']",['Brienne']
Brienne sucked in her breath and drew Oathkeeper.,['Brienne'],['Brienne']
"“Gendry,” she said in a low voice, “you’ll want a sword, and armor.",['Gendry'],['Gendry']
"An axe gleamed silvery blue, light shimmered off mail and plate, and beneath the dark hood of the lead rider Brienne glimpsed an iron snout and rows of steel teeth, snarling.

",['Brienne'],['Brienne']
"Brienne tried to keep the fear from her voice, but her mouth was dry as dust.",['Brienne'],['Brienne']
"As it faded, Brienne heard the man in the Hound’s helm say, “Loose a quarrel at me and I’ll shove that crossbow up your cunt and fuck you with it.","['Brienne', 'Hound']",['Brienne']
"The fury in the man’s voice drove Willow back a step, trembling.

Seven, Brienne thought again, despairing.","['Seven', 'Brienne']",['Brienne']
"One laughed, and another said something in a tongue Brienne did not know.","['One', 'Brienne']",['Brienne']
"I’ll set her on her stumps so she can watch me fuck the crossbow girl.”

“With what?” taunted Brienne.",['Brienne'],['Brienne']
"Brienne stayed as still as stone, waiting.",['Brienne'],['Brienne']
"Five steps, four steps, now, Brienne counted, and Oathkeeper swept up to meet his rush.","['Five', 'four', 'Brienne', 'Oathkeeper']",['Brienne']
Brienne had no shield to catch the blows.,['Brienne'],['Brienne']
"Brienne turned him so the rain was in his eyes, and stepped back two quick steps.","['Brienne', 'two']",['Brienne']
"His axe fell from limp fingers, and the two of them slammed together, Brienne’s face mashed up against the dog’s head helm.","['two', 'Brienne']",['Brienne']
"and Biter crashed into her, shrieking.

",['Biter'],['Biter']
"Grunting, Biter tore out a handful of her hair.

",['Biter'],['Biter']
"Brienne clutched at the thought, desperate.",['Brienne'],['Brienne']
"Brienne could hear Dog barking, and men were shouting all about her, and between the claps of thunder she heard the clash of steel on steel.",['Brienne'],['Brienne']
"Brienne’s chest was burning, and the storm was behind her eyes, blinding her.",['Brienne'],['Brienne']
"Biter’s mouth gaped open, impossibly wide.",['Biter'],['Biter']
"Biter’s mouth tore free, full of blood and flesh.",['Biter'],['Biter']
"Biter threw back his head and opened his mouth again, howling, and stuck his tongue out at her.",['Biter'],['Biter']
"His tongue is a foot long, Brienne thought, just before the darkness took her.",['Brienne'],['Brienne']
"Over it he wore greaves, gorget, gauntlets, pauldron, and poleyns of blackened steel, none half so dark as the look upon his face as he waited for Jaime Lannister at the end of the drawbridge, alone atop a chestnut courser caparisoned in red and blue.

","['half', 'Jaime Lannister']",['Jaime']
"Tully had a craggy face, deeply lined and windburnt beneath a shock of stiff grey hair, but Jaime could still see the great knight who had once enthralled a squire with tales of the Ninepenny Kings.","['stiff grey hair', 'Jaime']",['Jaime']
"Jaime had thought long and hard about whether to wear his gold armor or his white to this meeting; in the end, he’d chosen a leather jack and a crimson cloak.

","['Jaime', 'jack']",['Jaime']
"He drew up a yard from Ser Brynden, and inclined his head to the older man.",['Brynden'],['Brynden']
"“Kingslayer,” said Tully.

That he would make that name the first word from his mouth spoke volumes, but Jaime was resolved to keep his temper.","['Kingslayer', 'Tully', 'first', 'Jaime']",['Jaime']
"“I assume you have returned to fulfill the oaths you swore my niece,” Ser Brynden said.",['Brynden'],['Brynden']
"“As I recall, you promised Catelyn her daughters in return for your freedom.”",['Catelyn'],['Catelyn']
"“Whilst Catelyn enjoys the comforts of her grave.”

",['Catelyn'],['Catelyn']
"I had no hand in Lady Catelyn’s death, he might have said, and her daughters were gone before I reached King’s Landing.",['Catelyn'],['Catelyn']
"It was on his tongue to speak of Brienne and the sword he’d given her, but the Blackfish was looking at him the way that Eddard Stark had looked at him when he’d found him on the Iron Throne with the Mad King’s blood upon his blade.","['Brienne', 'Blackfish', 'Eddard Stark', 'the Iron Throne', 'the Mad King’s']","['Brienne', 'Ned']"
"I expect that Edmure is as weary of standing on those gallows as I am of seeing him there.”

Ryman Frey is a bloody fool.","['Edmure', 'Ryman Frey']",['Edmure']
"His mummer’s show with Edmure and the gallows had only made the Blackfish more obdurate, that was plain.","['Edmure', 'Blackfish']",['Edmure']
"“As you returned Lady Catelyn’s daughters?”

Jaime did not allow himself to be provoked.","['Lady Catelyn’s', 'Jaime']",['Jaime']
Ser Brynden smiled a hard smile.,['Brynden'],['Brynden']
"It was Tyrion she trusted in, Jaime almost said.",['Jaime'],['Jaime']
Ser Brynden raised an eyebrow.,['Brynden'],['Brynden']
"Will I be paraded through King’s Landing to die like Eddard Stark?”

“I will permit you to take the black.","['King’s Landing', 'Eddard Stark']",['Ned']
"Catelyn never trusted the boy, as I recall, no more than she ever trusted Theon Greyjoy.","['Catelyn', 'Theon Greyjoy']","['Catelyn', 'Theon']"
Jaime could not deny that.,['Jaime'],['Jaime']
"“I would have slain Robb Stark in the Whispering Wood, if I could have reached him.","['Robb Stark', 'the Whispering Wood']",['Robb']
"“We can bring food down from the Twins,” said Jaime, “or over the hills from the west, if it comes to that.”

","['Twins', 'Jaime']",['Jaime']
The scorn in his voice made Jaime bristle.,['Jaime'],['Jaime']
Ser Brynden laughed.,['Brynden'],['Brynden']
"That would have been a sweet fight once, Jaime thought, fine fodder for the singers.",['Jaime'],['Jaime']
The Blackfish nodded at Jaime’s golden hand.,['Jaime'],['Jaime']
Ser Brynden laughed again.,['Brynden'],['Brynden']
"It was a good thing that Jaime wore no sword; elsewise he would have ripped his blade out, and if Ser Brynden did not slay him, the archers on the walls most surely would.","['Jaime', 'Brynden']","['Jaime', 'Brynden']"
Ser Brynden shrugged.,['Brynden'],['Brynden']
Jaime turned Honor’s head about for the long ride back to the Lannister siege lines.,"['Jaime', 'Lannister']",['Jaime']
"“Enough,” said Jaime.",['Jaime'],['Jaime']
“That will teach Ser Brynden that we mean what we say.,['Brynden'],['Brynden']
"“Ser Brynden is no man to be cozened by such tricks.”

",['Brynden'],['Brynden']
"That will bring Ser Brynden to the battlements, crest and all.",['Brynden'],['Brynden']
"Once Ser Brynden dies, Riverrun is ours.”

“Mine,” piped Lord Emmon.","['Brynden', 'Riverrun', 'Emmon']",['Brynden']
"Mace or axe or longsword, makes no matter.","['Mace', 'longsword']",['Mace']
"“I have known Brynden Tully since we were squires together, in service to Lord Darry,” said Norbert Vance, the blind Lord of Atranta.","['Brynden Tully', 'Darry', 'Norbert Vance', 'Atranta']",['Brynden']
"He was a short, rotund, bowlegged man with a bush of wild red hair, the father of one of Jaime’s squires; the resemblance to the boy was unmistakeable.","['bush', 'one', 'Jaime']",['Jaime']
"My father’s councils never went like this, Jaime thought, as Piper came lurching to his feet.",['Jaime'],['Jaime']
"Ser Daven asked Jaime.

","['Daven', 'Jaime']",['Jaime']
Jaime gave him a cold look.,['Jaime'],['Jaime']
Jaime could smell the stink of the Frey encampments beyond the Tumblestone.,"['Jaime', 'Frey', 'Tumblestone']",['Jaime']
"Across the water Edmure Tully stood forlorn atop the tall grey gallows, with a rope around his neck.

",['Edmure Tully'],['Edmure']
"Signed by the king, by little Tommen.",['Tommen'],['Tommen']
"“Not so long as Edmure Tully lives,” said Lady Genna.","['Edmure Tully', 'Lady Genna']",['Edmure']
"What do you mean to do about that, Jaime?”

",['Jaime'],['Jaime']
The ferry had just started across with Walder Rivers and Edwyn Frey when Jaime and his men arrived at the river.,"['Walder Rivers', 'Jaime']",['Jaime']
"As they awaited its return, Jaime told them what he wanted.",['Jaime'],['Jaime']
"Around him he glimpsed the faces of men he’d done his best to kill in the Whispering Wood, where the Freys had fought beneath the direwolf banners of Robb Stark.","['the Whispering Wood', 'Robb Stark']",['Robb']
"I will deal with you later, ser, Jaime thought.",['Jaime'],['Jaime']
"When the bastard saw Jaime, he frowned.",['Jaime'],['Jaime']
"“You can’t go up without Ser Ryman’s leave,” one told Jaime.

","['Ryman', 'Jaime']",['Jaime']
"At the sound of Jaime’s footsteps, he raised his head and licked his dry, cracked lips.",['Jaime'],['Jaime']
"“Ser Ilyn,” said Jaime.","['Ser Ilyn', 'Jaime']",['Jaime']
"Jaime, you must . . .”

“My lord would suit me better, Frey,” said Jaime.","['Frey', 'Jaime']",['Jaime']
"When she saw Jaime, she laughed.",['Jaime'],['Jaime']
"No, Jaime thought, my sweet sister holds that title too.

",['Jaime'],['Jaime']
"“Shut your mouth, slut, Lord Jaime doesn’t want to hear some harlot’s nonsense.”",['Jaime'],['Jaime']
"If I were to threaten to hit you unless you shut your mouth, and you presumed to speak, what do you think I’d do?”

“Ser, you do not unders—”

Jaime hit him.",['Jaime'],['Jaime']
Jaime laughed.,['Jaime'],['Jaime']
Jaime watched the man turn white.,['Jaime'],['Jaime']
Jaime turned from Ser Ryman to his son.,"['Jaime', 'Ryman']",['Jaime']
Jaime waved his golden hand.,['Jaime'],['Jaime']
Edmure Tully had collapsed facedown on the scaffold when Ser Ilyn’s blade sheared the rope in two.,"['Edmure Tully', 'Ser Ilyn’s', 'two']",['Edmure']
"But as they shoved off from the riverbank and made for the south side of the Tumblestone, Edmure Tully grabbed Jaime by the arm.","['Tumblestone', 'Edmure Tully', 'Jaime']","['Edmure', 'Jaime']"
"No, Jaime thought, that’s your death she has growing in her belly.",['Jaime'],['Jaime']
Jaime settled on a stool while Tully had his bath.,"['Jaime', 'Tully']",['Jaime']
"Ser Brynden will be allowed to take the black, along with as many of the garrison as choose to join him.",['Brynden'],['Brynden']
"Let them hear, Jaime thought.",['Jaime'],['Jaime']
"With a trebuchet, Jaime thought.",['Jaime'],['Jaime']
"If his aunt had been there, would she still say Tyrion was Tywin’s son?

","['Tyrion', 'Tywin']","['Tyrion', 'Tywin']"
Edmure Tully finally found his voice.,['Edmure Tully'],['Edmure']
